,Maps,Hopital,Avis,Type,Adressse,Open,Tel,Site Web,Région,Latitude,Longitude
309,https://www.google.tn/maps/place/Centre+de+radioth%C3%A9rapie/data=!4m7!3m6!1s0x12fb1382639bee9f:0x138a3ace54deef1a!8m2!3d36.5135971!4d8.7564606!16s%2Fg%2F11s347yt7t!19sChIJn-6bY4IT-xIRGu_eVM46ihM?authuser=0&hl=fr&rclk=1,Centre de radiothérapie,"5,0",Hôpital spécialisé,"GQ74+CHP, P17",,,,Jendouba,36.5135971,8.7564606
310,https://www.google.tn/maps/place/Clinique+les+Anges/data=!4m7!3m6!1s0x12fb12458efbcc37:0xb82e7d0f78153fa6!8m2!3d36.490515!4d8.777518!16s%2Fg%2F1w0r20qw!19sChIJN8z7jkUS-xIRpj8VeA99Lrg?authuser=0&hl=fr&rclk=1,Clinique les Anges,"2,6",Clinique,Av. 9 Avril,,78 610 664,,Jendouba,36.490515,8.777518
311,https://www.google.tn/maps/place/H%C3%B4pital+r%C3%A9gional+de+Jendouba/data=!4m7!3m6!1s0x12fb13daa01143df:0x4f339fdec0b5651!8m2!3d36.513932!4d8.7579644!16s%2Fg%2F11rcm9jbf!19sChIJ30MRoNoT-xIRUVYL7P058wQ?authuser=0&hl=fr&rclk=1,Hôpital régional de Jendouba,"2,4",Hôpital,"GQ75+H5G, P17",,78 630 110,,Jendouba,36.513932,8.7579644
312,https://www.google.tn/maps/place/CENTRE+DE+SCANNER+JENDOUBA/data=!4m7!3m6!1s0x12fb133a531c2db9:0x584f161785e5b372!8m2!3d36.4989981!4d8.7811748!16s%2Fg%2F11q9j91vz3!19sChIJuS0cUzoT-xIRcrPlhRcWT1g?authuser=0&hl=fr&rclk=1,CENTRE DE SCANNER JENDOUBA,"5,0",Centre d'imagerie pour diagnostic médical,"FQXJ+HFV, CENTRE KENZA TUPLIP, AVENUE HABIB BOURGUIBA",,,,Jendouba,36.4989981,8.7811748
313,https://www.google.tn/maps/place/%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%A8+%D8%A7%D9%84%D8%B7%D8%A8%D9%8A+%D9%86%D9%88%D8%B1%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x12fb13818b2ab327:0xa18dac3ac544bb7e!8m2!3d36.5008363!4d8.7801596!16s%2Fg%2F11jml2sjsn!19sChIJJ7Mqi4ET-xIRfrtExTqsjaE?authuser=0&hl=fr&rclk=1,المركب الطبي نوران,,Hôpital,GQ2J+83M,,,,Jendouba,36.5008363,8.7801596
314,https://www.google.tn/maps/place/Centre+medecine+scolaire+et+universitaire+Jendouba/data=!4m7!3m6!1s0x12fb132c89e0ba7b:0x5a8e97f612e2fafb!8m2!3d36.5013222!4d8.785999!16s%2Fg%2F11frrzd486!19sChIJe7rgiSwT-xIR-_riEvaXjlo?authuser=0&hl=fr&rclk=1,Centre medecine scolaire et universitaire Jendouba,,Centre de santé communautaire,GQ2P+G9H,,,,Jendouba,36.5013222,8.785999
315,https://www.google.tn/maps/place/Complexe+Medical+El+Nakhil/data=!4m7!3m6!1s0x12fb13acc942c953:0x5e9bb8e0b5446087!8m2!3d36.5015675!4d8.7850058!16s%2Fg%2F11fy8_357h!19sChIJU8lCyawT-xIRh2BEteC4m14?authuser=0&hl=fr&rclk=1,Complexe Medical El Nakhil,,Médecin du travail,44 Al Habib Bourguiba (Main road),,,,Jendouba,36.5015675,8.7850058
316,https://www.google.tn/maps/place/H%C3%B4pital+R%C3%A9gional+de+Fernana/data=!4m7!3m6!1s0x12fb3d70fc952aef:0x69335b4b2a8f8fec!8m2!3d36.6494812!4d8.6963914!16s%2Fg%2F11c5631zsl!19sChIJ7yqV_HA9-xIR7I-PKktbM2k?authuser=0&hl=fr&rclk=1,Hôpital Régional de Fernana,"5,0",Hôpital,JMXW+QHR,,,,Jendouba,36.6494812,8.6963914
317,https://www.google.tn/maps/place/Polyclinique+militaire+r%C3%A9gionale+de+Gafsa/data=!4m7!3m6!1s0x12f896f944f09f7d:0x7dfcc5c0c7d4bccf!8m2!3d34.4201967!4d8.7875012!16s%2Fg%2F11c6dfcy35!19sChIJfZ_wRPmW-BIRz7zUx8DF_H0?authuser=0&hl=fr&rclk=1,Polyclinique militaire régionale de Gafsa,"5,0",Hôpital,"CQCQ+32C, Ctre",,,,Gafsa,34.4201967,8.7875012
318,https://www.google.tn/maps/place/Centre+M%C3%A9dical+Ibn+Roch/data=!4m7!3m6!1s0x12f897e7566a175f:0xe8f7319da737398d!8m2!3d34.4197249!4d8.7898839!16s%2Fg%2F11nxplqyzb!19sChIJXxdqVueX-BIRjTk3p50x9-g?authuser=0&hl=fr&rclk=1,Centre Médical Ibn Roch,,Clinique orthopédique,"Centre Médical Ibn Rochd, Rue Sidi Ben Yaacoub en face de L'UGTT de Gafsa Gafsa",,23 588 306,https://centre-medical-ibn-roch.business.site/?utm_source=gmb&utm_medium=referral,Gafsa,34.4197249,8.7898839
319,https://www.google.tn/maps/place/H%C3%B4pital+r%C3%A9gional+Houcine+Bouzaiene/data=!4m7!3m6!1s0x12f8965694d61e4d:0x5a9f15a5e77c3b6d!8m2!3d34.4200515!4d8.7961413!16s%2Fg%2F11x9kcp82!19sChIJTR7WlFaW-BIRbTt856UVn1o?authuser=0&hl=fr&rclk=1,Hôpital régional Houcine Bouzaiene,"2,7",Hôpital,CQCW+2FC,Ouvert 24h/24,,,Gafsa,34.4200515,8.7961413
320,https://www.google.tn/maps/place/Clinique+Elyosri+Gafsa/data=!4m7!3m6!1s0x12f896f05cd09fc5:0xdb7786ddbe29e43a!8m2!3d34.4266734!4d8.7833087!16s%2Fg%2F11gccfzwg4!19sChIJxZ_QXPCW-BIROuQpvt2Gd9s?authuser=0&hl=fr&rclk=1,Clinique Elyosri Gafsa,"4,2",Clinique,"CQGM+M87, Unnamed Road",Ouvert 24h/24,,http://www.elyosri.com/,Gafsa,34.4266734,8.7833087
321,https://www.google.tn/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D9%82%D9%81%D8%B5%D9%87+%D8%A7%D9%84%D8%B7%D8%A8%D9%8A+gafsa+medical%E2%80%AD/data=!4m7!3m6!1s0x12f897b7d9471999:0x10fa1240ef93d1d1!8m2!3d34.4194392!4d8.7899114!16s%2Fg%2F11j4p1d06n!19sChIJmRlH2beX-BIR0dGT70AS-hA?authuser=0&hl=fr&rclk=1,مركز قفصه الطبي gafsa medical,"4,0",Hôpital,CQ9Q+QXF,,,,Gafsa,34.4194392,8.7899114
322,https://www.google.tn/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D9%84%D8%AA%D8%B5%D9%81%D9%8A%D8%A9+%D8%A7%D9%84%D8%AF%D9%85%E2%80%AD/data=!4m7!3m6!1s0x12f896d1ee725009:0x1155c2ad72290fc8!8m2!3d34.426159!4d8.7544071!16s%2Fg%2F11f15d__4f!19sChIJCVBy7tGW-BIRyA8pcq3CVRE?authuser=0&hl=fr&rclk=1,مركز لتصفية الدم,"5,0",Hôpital,Espace Weld Jida,,,,Gafsa,34.426159,8.7544071
323,https://www.google.tn/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%AF%D8%B1%D8%A7%D8%B3%D8%A7%D8%AA+%D8%A7%D9%84%D8%A8%D9%8A%D9%88%D9%84%D9%88%D8%AC%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x12f896d3be234cd1:0x28f9a94eb43a6d6e!8m2!3d34.4232526!4d8.7520068!16s%2Fg%2F11gbzb0x9v!19sChIJ0UwjvtOW-BIRbm06tE6p-Sg?authuser=0&hl=fr&rclk=1,مركز الدراسات البيولوجية,"5,0",Hôpital,CQF2+8R2,,,,Gafsa,34.4232526,8.7520068
324,https://www.google.tn/maps/place/%D9%85%D8%B3%D8%AA%D9%88%D8%B5%D9%81%E2%80%AD/data=!4m7!3m6!1s0x12556fb24b492c6d:0x25c7a3086275cd8b!8m2!3d33.8835084!4d10.0929844!16s%2Fg%2F11fjy4h1ct!19sChIJbSxJS7JvVRIRi811YgijxyU?authuser=0&hl=fr&rclk=1,مستوصف,Aucun avis,Hôpital,"V3MV+C55, Avenue Béchir El Jaziri - شارع البشير الجزيري",,,,Gabès,33.8835084,10.0929844
325,https://www.google.tn/maps/place/L%27+H%C3%B4pital+Samiya/data=!4m7!3m6!1s0x12556f3520c4ee5b:0x50c96b30f6278b61!8m2!3d33.888077!4d10.0975221!16s%2Fg%2F11hz9hy3nx!19sChIJW-7EIDVvVRIRYYsn9jBryVA?authuser=0&hl=fr&rclk=1,L' Hôpital Samiya,Aucun avis,Hôpital,V3QX+62J,,,,Gabès,33.888077,10.0975221
326,https://www.google.tn/maps/place/Clinique+Bon+Secours/data=!4m7!3m6!1s0x12556fb853e64f1d:0x30dea993a9b46bd!8m2!3d33.8842607!4d10.1056133!16s%2Fg%2F11r8djx2p!19sChIJHU_mU7hvVRIRvUabOpnqDQM?authuser=0&hl=fr&rclk=1,Clinique Bon Secours,"3,3",Clinique,"V4M4+P65, Avenue Mongi Slim",Ouvert 24h/24,75 278 047,,Gabès,33.8842607,10.1056133
327,https://www.google.tn/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%A7%D9%84%D8%AD%D9%83%D9%8A%D9%85+%D8%A7%D9%84%D8%AB%D8%A7%D8%A8%D8%AA%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x12556fc7a6a38161:0xcab85d88a010c22b!8m2!3d33.8846146!4d10.1012581!16s%2Fg%2F11dxns_lg7!19sChIJYYGjpsdvVRIRK8IQoIhduMo?authuser=0&hl=fr&rclk=1,عيادة الحكيم الثابتي,Aucun avis,Hôpital,"V4M2+RGR, Avenue Mongi Slim",,,,Gabès,33.8846146,10.1012581
328,https://www.google.tn/maps/place/H%C3%B4pital+militaire+de+Gab%C3%A8s/data=!4m7!3m6!1s0x12556f57909e4769:0x7549e1a401c0810f!8m2!3d33.88373!4d10.1125682!16s%2Fg%2F11f631yhmh!19sChIJaUeekFdvVRIRD4HAAaThSXU?authuser=0&hl=fr&rclk=1,Hôpital militaire de Gabès,Aucun avis,Hôpital militaire,V4M7+F2W,,,,Gabès,33.88373,10.1125682
329,https://www.google.tn/maps/place/Centre+Medicale+Steg/data=!4m7!3m6!1s0x12556fc0de668477:0xf0df4b6ff4d2f3d9!8m2!3d33.8890648!4d10.1005394!16s%2Fg%2F11f1056q3g!19sChIJd4Rm3sBvVRIR2fPS9G9L3_A?authuser=0&hl=fr&rclk=1,Centre Medicale Steg,"5,0",Hôpital,V4Q2+J6F,Fermé,75 274 422,,Gabès,33.8890648,10.1005394
330,https://www.google.tn/maps/place/POLYCLINIQUE+NOUR/data=!4m7!3m6!1s0x12556fb88860b097:0xf370594bce7fb569!8m2!3d33.8849666!4d10.1037402!16s%2Fg%2F11f06zt2cf!19sChIJl7BgiLhvVRIRabV_zktZcPM?authuser=0&hl=fr&rclk=1,POLYCLINIQUE NOUR,"2,7",Clinique,"V4M3+XFQ, Boulevard Mohammed Ali",Ouvert 24h/24,31 301 212,,Gabès,33.8849666,10.1037402
331,https://www.google.tn/maps/place/%D9%85%D8%B5%D8%AD%D8%A9+%D8%B3%D9%84%D8%A7%D9%85%D9%87+%D9%84%D8%BA%D8%B3%D9%84+%D8%A7%D9%84%D9%83%D9%84%D9%89+%D8%A8%D9%82%D8%A7%D8%A8%D8%B3%E2%80%AD/data=!4m7!3m6!1s0x12556fc65e478ca9:0x990cd971bbe575ec!8m2!3d33.8849149!4d10.099001!16s%2Fg%2F11dfttpxqd!19sChIJqYxHXsZvVRIR7HXlu3HZDJk?authuser=0&hl=fr&rclk=1,مصحة سلامه لغسل الكلى بقابس,Aucun avis,Clinique,"V3MX+XJ6, Avenue Mongi Slim",,,,Gabès,33.8849149,10.099001
332,https://www.google.tn/maps/place/Centre+M%C3%A9dical/data=!4m7!3m6!1s0x12556fc7ab877c45:0xe6fa416671583a6!8m2!3d33.8839525!4d10.1041984!16s%2Fg%2F11d_8gnj3_!19sChIJRXyHq8dvVRIRpoMVZxakbw4?authuser=0&hl=fr&rclk=1,Centre Médical,"3,0",Centre médical,V4M3+HMP,Fermé,52 520 052,,Gabès,33.8839525,10.1041984
333,https://www.google.tn/maps/place/%D8%AF%D8%A7%D8%B1+%D8%B7%D8%A8%D9%8A%D8%A8+%DA%A8%D8%A7%D8%A8%D8%B3+Maison+Du+M%C3%A9decin+Gab%C3%A8s%E2%80%AD/data=!4m7!3m6!1s0x12556fb9bbf96cdf:0xee1f758923beef57!8m2!3d33.8834819!4d10.1069435!16s%2Fg%2F11c58gvscn!19sChIJ32z5u7lvVRIRV---I4l1H-4?authuser=0&hl=fr&rclk=1,دار طبيب ڨابس Maison Du Médecin Gabès,"4,3",Centre médical public,V4M4+9QW,,,,Gabès,33.8834819,10.1069435
334,https://www.google.tn/maps/place/Hospital+De+Chenini/data=!4m7!3m6!1s0x12557033f3998fd1:0x28d0c5e152ea16eb!8m2!3d33.8786186!4d10.0643748!16s%2Fg%2F11c6v96z4p!19sChIJ0Y-Z8zNwVRIR6xbqUuHF0Cg?authuser=0&hl=fr&rclk=1,Hospital De Chenini,"3,5",Hôpital,"V3H7+CPX, chenini",Ouvert 24h/24,,,Gabès,33.8786186,10.0643748
335,https://www.google.tn/maps/place/Clinique+aboulbrba/data=!4m7!3m6!1s0x12556fb28b7d2c35:0x4e64ef42aa79aba6!8m2!3d33.8726548!4d10.1130502!16s%2Fg%2F11bzrfkqsw!19sChIJNSx9i7JvVRIRpqt5qkLvZE4?authuser=0&hl=fr&rclk=1,Clinique aboulbrba,Aucun avis,Clinique,V4F7+367,,,,Gabès,33.8726548,10.1130502
336,https://www.google.tn/maps/place/Clinique+Slama+Dialyse/data=!4m7!3m6!1s0x12556e445d26347f:0xbe382c528c34ec75!8m2!3d33.8553831!4d10.1108662!16s%2Fg%2F11c54hcqfk!19sChIJfzQmXURuVRIRdew0jFIsOL4?authuser=0&hl=fr&rclk=1,Clinique Slama Dialyse,"5,0",Clinique accessible sans rendez-vous,"V446+585, cite' des juges sud",,75 294 033,,Gabès,33.8553831,10.1108662
337,https://www.google.tn/maps/place/IRM+-+H%C3%B4pital+R%C3%A9gional+Gabes/data=!4m7!3m6!1s0x12556e51e590059f:0x5a3f5eb81adcca5!8m2!3d33.8636406!4d10.1149713!16s%2Fg%2F11f1sxlhpj!19sChIJnwWQ5VFuVRIRpcytgev1owU?authuser=0&hl=fr&rclk=1,IRM - Hôpital Régional Gabes,"5,0",Centre d'IRM,V477+FX5,Fermé,75 297 003,,Gabès,33.8636406,10.1149713
338,https://www.google.tn/maps/place/Centre+imagerie+m%C3%A9dicale+num%C3%A9rique+de+Gab%C3%A8s/data=!4m7!3m6!1s0x12556f01e653cd9b:0xe84adf4add2809f4!8m2!3d33.8843487!4d10.1028145!16s%2Fg%2F11h4v9767v!19sChIJm81T5gFvVRIR9Ako3UrfSug?authuser=0&hl=fr&rclk=1,Centre imagerie médicale numérique de Gabès,Aucun avis,Centre d'imagerie pour diagnostic médical,V4M3+P4P,,75 220 888,,Gabès,33.8843487,10.1028145
339,https://www.google.tn/maps/place/CLINIQUE+ABOULOUBABA/data=!4m7!3m6!1s0x12556e50481e8175:0x7a08caed1a9b04f6!8m2!3d33.8610997!4d10.1157294!16s%2Fg%2F11c5rq5lnp!19sChIJdYEeSFBuVRIR9gSbGu3KCHo?authuser=0&hl=fr&rclk=1,CLINIQUE ABOULOUBABA,"2,8",Hôpital,مصحه أبولبابه,Ouvert 24h/24,75 290 800,,Gabès,33.8610997,10.1157294
340,https://www.google.tn/maps/place/H%C3%B4pital+universitaire+Mohamed+Ben+Sassi+de+Gab%C3%A8s/data=!4m7!3m6!1s0x12556e51e64dc8ab:0x729da1797251c395!8m2!3d33.8634805!4d10.1153674!16s%2Fg%2F1hm2hpdpk!19sChIJq8hN5lFuVRIRlcNRcnmhnXI?authuser=0&hl=fr&rclk=1,Hôpital universitaire Mohamed Ben Sassi de Gabès,"2,8",Hôpital,V478+94X، نهج إبن خلدون,Ouvert 24h/24,75 292 700,,Gabès,33.8634805,10.1153674
341,https://www.google.tn/maps/place/Dispensaire+Mtorrech/data=!4m7!3m6!1s0x12556e59809097b3:0x5684e9274cfff191!8m2!3d33.8561345!4d10.1199387!16s%2Fg%2F1yf_9rqp4!19sChIJs5eQgFluVRIRkfH_TCfphFY?authuser=0&hl=fr&rclk=1,Dispensaire Mtorrech,"4,0",Hôpital,V449+FX4، Rue Habib Mazhoud,Fermé,,,Gabès,33.8561345,10.1199387
342,https://www.google.tn/maps/place/H%C3%B4pital+Ghannouch/data=!4m7!3m6!1s0x12557bff80dabc63:0xb4d70e1724f3a391!8m2!3d33.9494891!4d10.0693278!16s%2Fg%2F11l_cvwkl5!19sChIJY7zagP97VRIRkaPzJBcO17Q?authuser=0&hl=fr&rclk=1,Hôpital Ghannouch,Aucun avis,Hôpital gouvernemental,W3X9+QPW,Fermé,,,Gabès,33.9494891,10.0693278
343,https://www.google.tn/maps/place/Cabinet+Dr+Ikbel+Mohamed+Ep+Benhfaiedh/data=!4m7!3m6!1s0x12556fe2c3805467:0xa9703235d7b5518a!8m2!3d33.8841899!4d10.1040868!16s%2Fg%2F11s1tv7bv_!19sChIJZ1SAw-JvVRIRilG11zUycKk?authuser=0&hl=fr&rclk=1,Cabinet Dr Ikbel Mohamed Ep Benhfaiedh,"5,0",Cardiologue,"3 ème étage, bloc A, centre médical Oumayma, Avenue Mongi Slim",Fermé,31 583 033,,Gabès,33.8841899,10.1040868
344,https://www.google.tn/maps/place/CENTRE+D%27HEMODIALYSE/data=!4m7!3m6!1s0x1255702399796787:0x53319ff5eef3e99c!8m2!3d33.8911713!4d10.0728399!16s%2Fg%2F11f4x7kc86!19sChIJh2d5mSNwVRIRnOnz7vWfMVM?authuser=0&hl=fr&rclk=1,CENTRE D'HEMODIALYSE,Aucun avis,Hôpital,V3RF+F48,,,,Gabès,33.8911713,10.0728399
345,https://www.google.tn/maps/place/H%C3%B4pital+de+Circonscription/data=!4m7!3m6!1s0x12559b8029a51bbd:0xa1a38ab2a051a4cb!8m2!3d33.8947135!4d9.8101741!16s%2Fg%2F12vt9g3kq!19sChIJvRulKYCbVRIRy6RRoLKKo6E?authuser=0&hl=fr&rclk=1,Hôpital de Circonscription,"2,8",Hôpital,VRV6+V3M,Ouvert 24h/24,75 331 140,,Gabès,33.8947135,9.8101741
346,https://www.google.tn/maps/place/consultation+externe/data=!4m7!3m6!1s0x12559b9bb95fa723:0xbb29f074d27dcb7b!8m2!3d33.8885087!4d9.7975308!16s%2Fg%2F1pp2vb5cy!19sChIJI6dfuZubVRIRe8t90nTwKbs?authuser=0&hl=fr&rclk=1,consultation externe,"5,0",Hôpital,"VQQX+C22, P16",,,,Gabès,33.8885087,9.7975308
347,https://www.google.tn/maps/place/DHMPE+Gabes/data=!4m7!3m6!1s0x12556fcf890d8ee3:0xd8dc85c1d9e84133!8m2!3d33.882703!4d10.093866!16s%2Fg%2F11cs1sdsyr!19sChIJ444Nic9vVRIRM0Ho2cGF3Ng?authuser=0&hl=fr&rclk=1,DHMPE Gabes,Aucun avis,Médecin,"V3MV+3GQ, Rue Toulouse",,,,Gabès,33.882703,10.093866
348,https://www.google.tn/maps/place/clinique+Elmanara/data=!4m7!3m6!1s0x12556fb3507b6a37:0x15ea28cba9515f7f!8m2!3d33.8711281!4d10.1092563!16s%2Fg%2F119v7bqyl!19sChIJN2p7ULNvVRIRf19Rqcso6hU?authuser=0&hl=fr&rclk=1,clinique Elmanara,"2,0",Hôpital,V4C5+FP2,Définitivement fermé,,,Gabès,33.8711281,10.1092563
349,https://www.google.tn/maps/place/Hopitale+Lahbib+Boughatfa/data=!4m7!3m6!1s0x12e31fe181fdf2f9:0x9c13f2cf7e3414f0!8m2!3d37.2767579!4d9.8641609!16s%2Fg%2F11g0lkm4r1!19sChIJ-fL9geEf4xIR8BQ0fs_yE5w?authuser=0&hl=fr&rclk=1,Hopitale Lahbib Boughatfa,,Centre anti-douleur,7VG7+PM3,,,,Bizerte,37.2767579,9.8641609
350,https://www.google.tn/maps/place/Groupement+De+Sant%C3%A9+Public+De+Base+Hassen+Nouri/data=!4m7!3m6!1s0x12e31e4e75f625d1:0x3117433448377a22!8m2!3d37.2740153!4d9.8698714!16s%2Fg%2F11gggndkp4!19sChIJ0SX2dU4e4xIRIno3SDRDFzE?authuser=0&hl=fr&rclk=1,Groupement De Santé Public De Base Hassen Nouri,"3,0",Hôpital,"7VF9+JW5, Ave Hassen Nouri",,,,Bizerte,37.2740153,9.8698714
351,https://www.google.tn/maps/place/H%C3%B4pital+Habib+Bougatfa/data=!4m7!3m6!1s0x12e31e54d1d87f47:0x2d861263279b2ace!8m2!3d37.2698447!4d9.8605322!16s%2Fg%2F11r8c1n6d!19sChIJR3_Y0VQe4xIRziqbJ2MShi0?authuser=0&hl=fr&rclk=1,Hôpital Habib Bougatfa,"3,2",Centre hospitalier universitaire,"7V96+W6M, Rue Pasteur",Ouvert 24h/24,72 431 470,,Bizerte,37.2698447,9.8605322
352,https://www.google.tn/maps/place/H%C3%B4pital+maternit%C3%A9+de+Bizerte+Unit%C3%A9+De+Diagnostic+Ant%C3%A9natal+UDANB/data=!4m7!3m6!1s0x12e31e5156745f25:0xc973328df807e27d!8m2!3d37.2747344!4d9.8631445!16s%2Fg%2F11c2kk9cbd!19sChIJJV90VlEe4xIRfeIH-I0yc8k?authuser=0&hl=fr&rclk=1,Hôpital maternité de Bizerte Unité De Diagnostic Anténatal UDANB,"3,5",Clinique de maternité,7VF7+V7R,,,,Bizerte,37.2747344,9.8631445
353,https://www.google.tn/maps/place/Nouvelle+Clinique+Raouebi/data=!4m7!3m6!1s0x12e31e451d036c83:0x19e23b15dfd306e0!8m2!3d37.2824659!4d9.8706174!16s%2Fg%2F1hdywxvb3!19sChIJg2wDHUUe4xIR4AbT3xU74hk?authuser=0&hl=fr&rclk=1,Nouvelle Clinique Raouebi,"2,4",Clinique,"Boulevard 15 Octobre, Bizerte",Ouvert 24h/24,72 427 399,,Bizerte,37.2824659,9.8706174
354,https://www.google.tn/maps/place/%D8%A7%D9%84%D8%AA%D8%B5%D9%88%D9%8A%D8%B1+%D8%A8%D8%A7%D9%84%D9%85%D9%86%D8%B6%D8%A7%D8%B1+%D8%B3%D8%B9%D9%8A%D8%AF%D9%8A+%D8%B7%D8%A7%D8%B1%D9%82%E2%80%AD/data=!4m7!3m6!1s0x12e31fc37a813177:0xd3c6c786473d9895!8m2!3d37.2698372!4d9.8730354!16s%2Fg%2F11jx3hz2_n!19sChIJdzGBesMf4xIRlZg9R4bHxtM?authuser=0&hl=fr&rclk=1,التصوير بالمنضار سعيدي طارق,,Hôpital spécialisé,55 Ave d'Algerie,,,,Bizerte,37.2698372,9.8730354
355,https://www.google.tn/maps/place/%D9%85%D8%B3%D8%AA%D9%88%D8%B5%D9%81+%D8%AD%D9%8A+%D8%AD%D8%B4%D8%A7%D8%AF+%D8%A8%D8%A8%D9%86%D8%B2%D8%B1%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x12e31f1b7b37de4f:0x99c3c43458ffee90!8m2!3d37.2651321!4d9.8438045!16s%2Fg%2F11dx8n_g71!19sChIJT943exsf4xIRkO7_WDTEw5k?authuser=0&hl=fr&rclk=1,مستوصف حي حشاد ببنزرت,"4,0",Hôpital,7R8V+3G3,,,,Bizerte,37.2651321,9.8438045
356,https://www.google.tn/maps/place/Clinique+Amen+Bizerte/data=!4m7!3m6!1s0x12e31f0086d018fb:0x3cc6d31836b029db!8m2!3d37.2679185!4d9.8558434!16s%2Fg%2F11c5t0mdsk!19sChIJ-xjQhgAf4xIR2ymwNhjTxjw?authuser=0&hl=fr&rclk=1,Clinique Amen Bizerte,"3,0",Clinique,,Ouvert 24h/24,70 246 800,http://www.amensante.com/,Bizerte,37.2679185,9.8558434
357,https://www.google.tn/maps/place/Clinique+Monodisciplinaire+de+Radiologie+CERU+Bizerte/data=!4m7!3m6!1s0x12e31fabf9a22d11:0x9740e86d9e37467b!8m2!3d37.2714941!4d9.869366!16s%2Fg%2F11q_bnth8q!19sChIJES2i-asf4xIRe0Y3nm3oQJc?authuser=0&hl=fr&rclk=1,Clinique Monodisciplinaire de Radiologie CERU Bizerte,"5,0",Centre d'imagerie pour diagnostic médical,19 Rue Salah Ben Ali,Fermé,72 420 499,,Bizerte,37.2714941,9.869366
358,https://www.google.tn/maps/place/Policlinique+CNSS+Bizerte/data=!4m7!3m6!1s0x12e31fb7512e036b:0xa4f8a3d3d987daf2!8m2!3d37.2721373!4d9.8697467!16s%2Fg%2F11lgxdcrk1!19sChIJawMuUbcf4xIR8tqH2dOj-KQ?authuser=0&hl=fr&rclk=1,Policlinique CNSS Bizerte,"3,0",Hôpital,7VC9+VV5,,72 433 484,http://www.cnss.tn/,Bizerte,37.2721373,9.8697467
359,https://www.google.tn/maps/place/H%C3%B4pital+militaire+de+Bizerte/data=!4m7!3m6!1s0x12e31e54886a2d4d:0x18f22efeef47da1d!8m2!3d37.2719144!4d9.8619211!16s%2Fg%2F1269n0xk4!19sChIJTS1qiFQe4xIRHdpH7_4u8hg?authuser=0&hl=fr&rclk=1,Hôpital militaire de Bizerte,"3,5",Hôpital militaire,7VC6+QQ7,Ouvert 24h/24,72 433 066,http://www.sante.defense.tn/,Bizerte,37.2719144,9.8619211
360,https://www.google.tn/maps/place/Psychiatre+Psychoth%C3%A9rapeute+Addictologue+Bizerte+Dr+HAFAIEDH+Sana/data=!4m7!3m6!1s0x12e31e5400000069:0x399e13ec5a68fdfd!8m2!3d37.2697669!4d9.8669297!16s%2Fg%2F11f00c2kkk!19sChIJaQAAAFQe4xIR_f1oWuwTnjk?authuser=0&hl=fr&rclk=1,Psychiatre Psychothérapeute Addictologue Bizerte Dr HAFAIEDH Sana,"4,6",Psychiatre,"153 Avenue Habib Bourguiba, Au dessus du magasin général, en face de la mosquée El FETH Immeuble Hippo, Centre",Ouvert 24h/24,99 408 974,https://psychiatre-bizerte-dr-hafaiedh-sana.business.site/?m=true,Bizerte,37.2697669,9.8669297
361,https://www.google.tn/maps/place/H%C3%B4pital/data=!4m7!3m6!1s0x12e31e4c497510e1:0x2589a4ae2a43729e!8m2!3d37.2723264!4d9.8716199!16s%2Fg%2F11c70bv4yn!19sChIJ4RB1SUwe4xIRnnJDKq6kiSU?authuser=0&hl=fr&rclk=1,Hôpital,Aucun avis,Hôpital,7VCC+WJQ,Définitivement fermé,,,Bizerte,37.2723264,9.8716199
362,https://www.google.tn/maps/place/Dispensaire+cit%C3%A9+stade+ben+arous/data=!4m7!3m6!1s0x12fd3789ffa9a575:0xb1924203a4568332!8m2!3d36.7581863!4d10.2276701!16s%2Fg%2F11h19336ws!19sChIJdaWp_4k3_RIRMoNWpANCkrE?authuser=0&hl=fr&rclk=1,Dispensaire cité stade ben arous,Aucun avis,Hôpital,"Q65H+73F, Rue de Annaba",,,,Ben Arous,36.7581863,10.2276701
363,https://www.google.tn/maps/place/Centre+de+traumatologie+et+des+grands+br%C3%BBl%C3%A9s/data=!4m7!3m6!1s0x12fd36f5b1c678d1:0x8f9cd22408a75636!8m2!3d36.747261!4d10.213503!16s%2Fg%2F1230274b!19sChIJ0XjGsfU2_RIRNlanCCTSnI8?authuser=0&hl=fr&rclk=1,Centre de traumatologie et des grands brûlés,"3,6",Hôpital spécialisé,"P6X7+36G, Rue du 1er mai, Rue du 1er Mai،",Ouvert 24h/24,79 100 500,,Ben Arous,36.747261,10.213503
